,peakid,detectiontime,country,net,sta,loc,unit,sta_lat,sta_lon,sta_elv,sep_eqn_sta,strongest_motion,strong_motion_time,strongest_motion_eqn_delay,dt_correction
936,1940174,2019-01-05 23:13:21,chl,C1,MT15,,acc,-33.599397,-70.506261,784.4,18.1186811649,0.0194779952491,2019-01-05T23:13:17.384727Z,3.615273,-0.51840295526
937,2889830,2018-12-29 13:57:35,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,6.63242834222,0.00250164535167,2018-12-29T13:57:31.441106Z,3.558894,0.0511061676045
938,8160373,2018-12-23 12:46:32,chl,C1,AC06,,acc,-27.357117,-70.354689,380.0,5.43726087211,0.0320780903722,2018-12-23T12:46:30.293463Z,1.706537,-0.176537395901
939,4244443,2018-12-20 05:06:16,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.01715732365,0.279599854819,2018-12-20T05:06:12.689859Z,3.310141,-0.140141259522
940,6214493,2018-12-17 08:36:55,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.15200986535,0.0389806605164,2018-12-17T08:36:49.817910Z,5.18209,-0.222090459444
941,8257549,2018-12-13 04:04:55,chl,C1,AC06,,acc,-27.357117,-70.354689,380.0,6.51847759539,0.00200275111126,2018-12-13T04:04:52.104419Z,2.895581,-0.715581131437
942,8924264,2018-12-11 23:25:41,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,9.80730454869,0.0158067623677,2018-12-11T23:25:37.047116Z,3.952884,-0.782884026633
943,4859322,2018-12-08 16:12:02,chl,C1,MT03,,acc,-33.4936,-70.5102,1087.0,13.2446588333,0.0414288866629,2018-12-08T16:11:59.562214Z,2.437786,0.302212850965
944,4859322,2018-12-08 16:12:02,chl,C1,MT05,,acc,-33.3919,-70.7381,765.0,11.1662352112,0.0973678290603,2018-12-08T16:11:59.769578Z,2.230422,-0.300421590495
945,4859322,2018-12-08 16:12:02,chl,C1,MT14,,acc,-33.39573,-70.536232,855.5,12.1479630191,0.0367110356098,2018-12-08T16:11:59.106310Z,2.89369,0.513179500357
946,7187187,2018-12-07 09:44:44,chl,C,GO04,,acc,-30.172701,-70.799301,2116.0,18.0958772037,0.0113859319165,2018-12-07T09:44:39.496815Z,4.503185,-2.18158544309
947,2355014,2018-12-06 08:56:27,chl,C1,MT05,,acc,-33.3919,-70.7381,765.0,17.7813871668,0.0116413862361,2018-12-06T08:56:23.260305Z,3.739695,-1.07969499528
948,9103092,2018-12-05 09:53:07,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,9.70192153191,0.0130994645499,2018-12-05T09:53:04.131172Z,2.868828,-1.3688277827
949,8273307,2018-12-01 08:56:36,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,1.69960270458,0.197809794251,2018-12-01T08:56:29.249022Z,6.750978,-0.0109784582008
950,4889798,2018-11-28 04:42:30,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,7.56490915932,0.00579871758434,2018-11-28T04:42:29.947046Z,0.052954,0.297045804067
951,6391018,2018-11-24 04:09:07,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,8.5744032104,0.00365548896371,2018-11-24T04:09:01.113693Z,5.886307,0.343693363782
952,1831565,2018-11-20 01:57:05,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,6.34074727435,0.0206972196462,2018-11-20T01:57:02.063115Z,2.936885,-0.0868849423644
953,6406232,2018-11-16 09:45:07,chl,C1,MT03,,acc,-33.4936,-70.5102,1087.0,12.1010756859,1.73230962314e-05,2018-11-16T09:44:49.120000Z,17.88,0.0
954,6406232,2018-11-16 09:45:07,chl,C1,MT05,,acc,-33.3919,-70.7381,765.0,14.0320315437,0.000226619936588,2018-11-16T09:41:57.060000Z,189.94,0.0
955,6406232,2018-11-16 09:45:07,chl,C1,MT14,,acc,-33.39573,-70.536232,855.5,14.0990432081,9.2330260455e-05,2018-11-16T09:42:43.313130Z,143.68687,0.0
956,6406232,2018-11-16 09:45:07,chl,C1,MT15,,acc,-33.599397,-70.506261,784.4,17.519669059,0.000250042762189,2018-11-16T09:44:59.523130Z,7.47687,0.0
957,3590269,2018-11-15 06:46:15,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,6.50486007059,0.0154079171778,2018-11-15T06:46:12.732152Z,2.267848,-0.167848296089
958,2598384,2018-11-15 06:27:54,chl,C1,AP01,,acc,-18.3708,-70.3419,31.0,12.4990353354,0.232924797979,2018-11-15T06:27:51.011431Z,2.988569,-0.478567457186
959,3215422,2018-11-12 02:49:22,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,1.28474323997,0.241453381111,2018-11-12T02:49:17.517339Z,4.482661,0.097339244548
960,5414031,2018-11-10 08:02:43,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,8.52342391537,0.00257722071226,2018-11-10T08:02:38.892435Z,4.107565,-0.357566326527
961,8502515,2018-11-09 18:54:31,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,7.87788444953,0.0108600923778,2018-11-09T18:54:25.698586Z,5.301414,-1.23141497621
962,3837210,2018-11-08 11:57:42,chl,C1,AP01,,acc,-18.3708,-70.3419,31.0,11.5544340849,0.279473007671,2018-11-08T11:57:39.615505Z,2.384495,-0.484494615912
963,3088769,2018-11-08 08:16:48,chl,C1,AC06,,acc,-27.357117,-70.354689,380.0,6.84453049983,0.00678567862804,2018-11-08T08:16:47.229357Z,0.770643,0.159356175592
964,5980663,2018-11-08 07:33:59,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,3.04521253181,0.00552472243043,2018-11-08T07:33:55.513817Z,3.486183,0.0838171799346
965,8478464,2018-11-07 05:07:25,chl,C1,VA03,,acc,-32.7637,-70.5508,1053.0,13.9158444486,0.306073713135,2018-11-07T05:07:19.372000Z,5.628,0.432000204054
966,2002892,2018-11-06 19:08:43,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,10.6354874049,0.00579901745589,2018-11-06T19:08:41.164164Z,1.835836,-0.125836373075
967,1568962,2018-11-06 08:31:22,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,3.29357388589,0.78369254294,2018-11-06T08:31:20.631230Z,1.36877,-0.26877028286
968,5473725,2018-11-03 16:03:35,chl,C1,MT03,,acc,-33.4936,-70.5102,1087.0,14.7202311471,0.0266244789781,2018-11-03T16:03:29.985086Z,5.014914,0.425086164626
969,5473725,2018-11-03 16:03:35,chl,C1,MT05,,acc,-33.3919,-70.7381,765.0,11.9944186096,0.0633183040385,2018-11-03T16:03:30.369217Z,4.630783,-0.670782506623
970,5473725,2018-11-03 16:03:35,chl,C1,MT14,,acc,-33.39573,-70.536232,855.5,15.5991009159,0.0153020468597,2018-11-03T16:03:30.367471Z,4.632529,-0.0256592074526
971,5473725,2018-11-03 16:03:35,chl,C1,MT15,,acc,-33.599397,-70.506261,784.4,19.8324536684,0.0185180882339,2018-11-03T16:03:29.639846Z,5.360154,0.646716335638
972,2634771,2018-11-02 14:07:24,chl,C1,AP01,,acc,-18.3708,-70.3419,31.0,12.0954317926,0.27561468012,2018-11-02T14:07:21.682664Z,2.317336,0.152664093561
973,4317936,2018-11-01 06:31:27,chl,GE,LVC,20,acc,-22.6127,-68.9111,2960.0,17.2795407146,0.00934803436221,2018-11-01T06:31:24.749611Z,2.250389,-0.698782980003
974,4317936,2018-11-01 06:31:27,chl,IU,LVC,20,acc,-22.6127,-68.9111,2960.0,17.2795407146,0.0104903970044,2018-11-01T06:31:24.749611Z,2.250389,-0.698782980003
975,2193248,2018-10-31 07:05:42,chl,C1,AC06,,acc,-27.357117,-70.354689,380.0,6.54389544062,0.00225024469985,2018-10-31T07:05:36.426667Z,5.573333,-0.233332944118
976,8407693,2018-10-31 04:20:05,chl,C1,MT03,,acc,-33.4936,-70.5102,1087.0,14.6898855772,0.00369194446102,2018-10-31T04:20:02.009119Z,2.990881,0.259119224453
977,8407693,2018-10-31 04:20:05,chl,C1,MT05,,acc,-33.3919,-70.7381,765.0,14.8407028017,0.00952209419288,2018-10-31T04:19:59.766358Z,5.233642,-0.703641782523
978,8407693,2018-10-31 04:20:05,chl,C1,MT14,,acc,-33.39573,-70.536232,855.5,17.6814962692,0.00445302466343,2018-10-31T04:20:00.417689Z,4.582311,-0.155440588704
979,7007992,2018-10-28 16:23:07,chl,C1,AC06,,acc,-27.357117,-70.354689,380.0,4.6126818551,0.0178836721217,2018-10-28T16:23:01.550432Z,5.449568,0.46043241763
980,1344241,2018-10-26 09:04:40,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.45677672656,0.0426871799036,2018-10-26T09:04:36.987410Z,3.01259,-0.322589944583
981,3044854,2018-10-22 02:02:58,chl,C1,VA01,,acc,-33.0229,-71.6374,37.0,12.247456997,0.331872319497,2018-10-22T02:02:55.654013Z,2.345987,-0.615986556259
982,3969016,2018-10-19 05:17:46,chl,C1,AP01,,acc,-18.3708,-70.3419,31.0,11.3238563642,0.237048552955,2018-10-19T05:17:44.258314Z,1.741686,0.208313962229
983,7302554,2018-10-18 23:42:30,chl,GE,LVC,20,acc,-22.6127,-68.9111,2960.0,17.5229575283,0.00845347569691,2018-10-18T23:42:26.261591Z,3.738409,0.333197833523
984,4173449,2018-10-11 02:28:43,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,1.96658001283,0.206505328748,2018-10-11T02:28:39.827132Z,3.172868,-0.0228681927796
985,3005598,2018-10-10 07:39:53,chl,C1,MT01,,acc,-33.8641,-71.2509,310.0,19.8440482615,0.0590424263816,2018-10-10T07:39:48.040372Z,4.959628,-0.0896277434735
986,9219390,2018-10-02 06:37:27,chl,GE,LVC,20,acc,-22.6127,-68.9111,2960.0,17.7461158948,0.00108834055509,2018-10-02T06:37:22.623307Z,4.376693,-0.735086197803
987,7027989,2018-09-28 22:03:16,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,7.57105382299,0.0333202564091,2018-09-28T22:03:12.109138Z,3.890862,-0.920863326979
988,5295212,2018-09-26 19:13:37,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,8.03911602355,0.013506645733,2018-09-26T19:13:32.781098Z,4.218902,0.761098105223
989,3243865,2018-09-23 12:30:28,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.59523521537,0.367423944495,2018-09-23T12:30:27.207842Z,0.792158,-0.312157781023
990,1325372,2018-09-22 13:14:31,chl,C1,AC06,,acc,-27.357117,-70.354689,380.0,4.33648899451,0.0189210944216,2018-09-22T13:14:26.984862Z,4.015138,0.334862311247
991,3661625,2018-09-19 18:42:40,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,3.36693346819,0.149474820754,2018-09-19T18:42:37.862744Z,2.137256,-0.457256363422
992,1206541,2018-09-19 13:03:33,chl,C1,AP01,,acc,-18.3708,-70.3419,31.0,11.8391125346,0.114470363297,2018-09-19T13:03:29.707214Z,3.292786,-0.0227864451945
993,8130923,2018-09-19 11:28:30,chl,C1,LR02,,acc,-39.80608,-73.25045,0.0,3.09100188458,0.0499553603935,2018-09-19T11:28:26.711185Z,3.288815,0.0311848713382
994,8130923,2018-09-19 11:28:30,chl,C1,LR04,,acc,-39.88019,-73.425822,93.6,15.5660633062,0.000654160030727,2018-09-19T11:24:41.811703Z,228.188297,-1.11829678131
995,3447465,2018-09-16 14:15:25,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,3.47311990506,0.510037103462,2018-09-16T14:15:23.466748Z,1.533252,0.206748150291
996,5850275,2018-09-16 13:32:37,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.22268199049,0.452894882017,2018-09-16T13:32:34.199708Z,2.800292,0.00970815576899
997,1455634,2018-09-16 07:01:30,chl,C1,AP01,,acc,-18.3708,-70.3419,31.0,13.0759643001,0.0502697107652,2018-09-16T07:01:27.258899Z,2.741101,-1.26109889023
998,2439305,2018-09-14 18:47:13,chl,C1,VA01,,acc,-33.0229,-71.6374,37.0,11.765821897,0.540461899013,2018-09-14T18:47:09.470588Z,3.529412,-0.119412095636
999,2772351,2018-09-07 23:13:19,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,5.89978906236,0.00920787833837,2018-09-07T23:13:15.831140Z,3.16886,0.241139863279
1000,8394165,2018-09-05 20:17:06,chl,C1,MT03,,acc,-33.4936,-70.5102,1087.0,14.0008768581,0.0170271190867,2018-09-05T20:17:03.103830Z,2.89617,-0.0461695669283
1001,8394165,2018-09-05 20:17:06,chl,C1,MT05,,acc,-33.3919,-70.7381,765.0,13.7139956638,0.129657330214,2018-09-05T20:17:04.385383Z,1.614617,-1.36461681762
1002,8394165,2018-09-05 20:17:06,chl,C1,MT14,,acc,-33.39573,-70.536232,855.5,16.1502782441,0.00933353580117,2018-09-05T20:17:02.963876Z,3.036124,-1.22925397081
1003,8394165,2018-09-05 20:17:06,chl,C1,MT15,,acc,-33.599397,-70.506261,784.4,18.2882772088,0.101864686288,2018-09-05T20:17:03.201102Z,2.798898,1.1579717814
1004,8049603,2018-09-05 11:02:44,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,5.76092496445,0.00219612448356,2018-09-05T11:02:39.669238Z,4.330762,0.189238397053
1005,3238017,2018-09-03 08:45:28,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,1.92986592078,0.216232321107,2018-09-03T08:45:23.490084Z,4.509916,-0.119915773702
1006,9333887,2018-09-02 18:12:50,chl,C1,AC06,,acc,-27.357117,-70.354689,380.0,5.46021193258,0.0285767743506,2018-09-02T18:12:46.931919Z,3.068081,-0.298081026705
1007,8024537,2018-09-02 11:04:28,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,2.93455505501,0.00933481238421,2018-09-02T11:04:24.396299Z,3.603701,0.0962985485625
1008,3005841,2018-09-01 10:32:52,chl,C1,AP01,,acc,-18.3708,-70.3419,31.0,12.9996753282,0.038746938084,2018-09-01T10:32:49.619360Z,2.38064,-0.0606396977682
1009,5252395,2018-08-31 13:25:24,chl,C1,VA03,,acc,-32.7637,-70.5508,1053.0,10.8750475091,0.241947266483,2018-08-31T13:25:20.506300Z,3.4937,0.52629864988
1010,8663795,2018-08-30 07:24:49,chl,C1,MT03,,acc,-33.4936,-70.5102,1087.0,16.8798967561,0.00619890015392,2018-08-30T07:24:45.960228Z,3.039772,-0.259772177952
1011,8663795,2018-08-30 07:24:49,chl,C1,MT05,,acc,-33.3919,-70.7381,765.0,16.0772345515,0.0267303683106,2018-08-30T07:24:47.575079Z,1.424921,-0.0749206379696
1012,8663795,2018-08-30 07:24:49,chl,C1,MT15,,acc,-33.599397,-70.506261,784.4,18.4115609638,0.0120769621623,2018-08-30T07:24:45.420813Z,3.579187,-0.462316745586
1013,1087893,2018-08-28 14:57:49,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,2.52704905182,0.0200627735143,2018-08-28T14:57:46.094673Z,2.905327,-0.0153270872777
1014,2787416,2018-08-28 04:51:51,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,2.95809693537,0.069725589876,2018-08-28T04:51:49.862671Z,1.137329,0.0726705624595
1015,4296707,2018-08-27 09:16:15,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,3.73396391535,0.124383510058,2018-08-27T09:16:13.960326Z,1.039674,-0.099674496736
1016,8141633,2018-08-24 09:07:36,chl,C1,AP01,,acc,-18.3708,-70.3419,31.0,12.7035898016,0.5438406106,2018-08-24T09:07:34.650000Z,1.35,0.0
1017,4197187,2018-08-23 09:44:58,chl,C1,AP01,,acc,-18.3708,-70.3419,31.0,11.5120420788,0.191668664477,2018-08-23T09:44:57.194945Z,0.805055,0.834945312914
1018,4073034,2018-08-21 12:58:56,chl,C1,VA01,,acc,-33.0229,-71.6374,37.0,10.2749289998,0.166444535179,2018-08-21T12:58:51.057818Z,4.942182,-0.0521820129744
1019,8371379,2018-08-17 10:27:43,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,4.94967320325,0.0210130022629,2018-08-17T10:27:38.488780Z,4.51122,-0.621219892114
1020,9032432,2018-08-14 05:33:01,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.4164715134,0.0649243441602,2018-08-14T05:32:59.819481Z,1.180519,-0.250518695192
1021,9243374,2018-08-12 05:14:02,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,6.38656130857,0.0196919349876,2018-08-12T05:13:57.989874Z,4.010126,0.259873601386
1022,2681264,2018-08-04 01:02:47,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.53069820126,0.435222138823,2018-08-04T01:02:45.627766Z,1.372234,-0.262233739476
1023,6743146,2018-07-21 14:39:25,chl,GE,LVC,20,acc,-22.6127,-68.9111,2960.0,17.2316196932,0.0183213968832,2018-07-21T14:39:21.841575Z,3.158425,-0.696818110438
1024,6743146,2018-07-21 14:39:25,chl,IU,LVC,20,acc,-22.6127,-68.9111,2960.0,17.2316196932,0.0323651401474,2018-07-21T14:39:21.911575Z,3.088425,-0.696818110438
1025,9860474,2018-07-21 12:48:59,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,8.52836136536,0.0179352369202,2018-07-21T12:48:56.495906Z,2.504094,-0.954094300219
1026,1922432,2018-07-20 11:30:11,chl,C1,AC06,,acc,-27.357117,-70.354689,380.0,4.87268979426,0.0190534210767,2018-07-20T11:30:06.999489Z,4.000511,-0.150511023742
1027,5705786,2018-07-11 07:22:58,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.2812000224,0.168183978739,2018-07-11T07:22:51.835165Z,6.164835,-0.334835450553
1028,7550286,2018-07-08 15:30:05,chl,C1,MT03,,acc,-33.4936,-70.5102,1087.0,16.3166049226,0.0194786341789,2018-07-08T15:30:01.692052Z,3.307948,-2.02794834896
1029,7550286,2018-07-08 15:30:05,chl,C1,MT05,,acc,-33.3919,-70.7381,765.0,12.2216565285,0.111224076555,2018-07-08T15:30:01.497228Z,3.502772,-0.182771950398
1030,7550286,2018-07-08 15:30:05,chl,C1,MT14,,acc,-33.39573,-70.536232,855.5,17.598520224,0.00799714716301,2018-07-08T15:30:01.469173Z,3.530827,-2.32395689552
1031,3779413,2018-07-08 07:54:37,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.03505070259,0.103469571194,2018-07-08T07:54:34.156003Z,2.843997,-0.183996839624
1032,9039642,2018-06-12 22:23:51,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,1.28441247777,0.251430616061,2018-06-12T22:23:48.016986Z,2.983014,-0.0630140985337
1033,3480747,2018-06-11 09:26:01,chl,C1,BI05,,acc,-36.74784,-73.19051,52.0,19.5437412947,0.00618902082735,2018-06-11T09:25:57.776789Z,3.223211,-1.39321103032
1034,7306084,2018-06-11 02:57:45,chl,C1,VA01,,acc,-33.0229,-71.6374,37.0,19.5543968888,0.0041067098744,2018-06-11T02:57:15.840000Z,29.16,0.0
1035,6868323,2018-06-11 02:19:57,chl,C1,VA01,,acc,-33.0229,-71.6374,37.0,11.2058221643,0.00985558772068,2018-06-11T02:18:56.900000Z,60.1,0.0
1036,7564688,2018-06-09 10:45:08,chl,C1,MT03,,acc,-33.4936,-70.5102,1087.0,13.0624755964,1.49199135952e-05,2018-06-09T10:41:41.590000Z,206.41,0.0
1037,7564688,2018-06-09 10:45:08,chl,C1,MT05,,acc,-33.3919,-70.7381,765.0,12.1455984994,0.000221053374188,2018-06-09T10:44:35.450000Z,32.55,0.0
1038,7564688,2018-06-09 10:45:08,chl,C1,MT14,,acc,-33.39573,-70.536232,855.5,13.3707988869,3.94774432837e-05,2018-06-09T10:44:52.653130Z,15.34687,0.0
1039,7564688,2018-06-09 10:45:08,chl,C1,MT15,,acc,-33.599397,-70.506261,784.4,19.379546033,7.23353807434e-05,2018-06-09T10:41:40.083130Z,207.91687,0.0
1040,4661933,2018-05-29 01:16:35,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.23295225716,0.464862966114,2018-05-29T01:16:33.936923Z,1.063077,-0.163078211692
1041,8261639,2018-05-12 06:29:11,chl,C1,MT15,,acc,-33.599397,-70.506261,784.4,19.1938722505,0.00698034391268,2018-05-12T06:29:07.399504Z,3.600496,-1.26362597445
1042,3230539,2018-05-11 21:57:55,chl,C1,VA01,,acc,-33.0229,-71.6374,37.0,9.25022608371,0.124073978639,2018-05-11T21:57:50.620012Z,4.379988,0.550012471901
1043,2128837,2018-05-11 20:52:48,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,10.8332287066,0.0183972515055,2018-05-11T20:52:45.745739Z,2.254261,-0.88426146011
1044,5536617,2018-05-09 11:38:12,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,9.21594961145,0.00517279087301,2018-05-09T11:38:09.511633Z,2.488367,-0.0283667622304
1045,5038591,2018-05-04 20:25:45,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,4.26253583835,0.048480485713,2018-05-04T20:25:41.930842Z,3.069158,-0.0391582092106
1046,5883509,2018-05-02 16:10:16,chl,C1,MT05,,acc,-33.3919,-70.7381,765.0,9.60960260365,0.182883610098,2018-05-02T16:10:13.252030Z,2.74797,-0.407969935634
1047,5883509,2018-05-02 16:10:16,chl,C1,MT14,,acc,-33.39573,-70.536232,855.5,12.7615665122,0.0249438778601,2018-05-02T16:10:13.586060Z,2.41394,0.892930287837
1048,7806866,2018-05-02 09:15:42,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,1.74015477101,0.219631969433,2018-05-02T09:15:37.211642Z,4.788358,-0.178359073054
1049,2859831,2018-04-23 06:00:54,chl,GE,LVC,20,acc,-22.6127,-68.9111,2960.0,18.3757191743,0.00785982438803,2018-04-23T06:00:51.474198Z,2.525802,-0.414195351842
1050,3395536,2018-04-21 07:53:39,chl,C1,AC06,,acc,-27.357117,-70.354689,380.0,4.67697693071,0.00850348697702,2018-04-21T07:53:33.765379Z,5.234621,-0.4146211307
1051,2400435,2018-04-18 09:19:33,chl,C1,VA01,,acc,-33.0229,-71.6374,37.0,11.0025735331,0.248807184569,2018-04-18T09:19:30.790022Z,2.209978,-0.709977615889
1052,9394331,2018-04-17 05:58:20,chl,C1,BO04,,acc,-33.98884,-70.60902,625.0,19.1014056884,0.112938094665,2018-04-17T05:58:16.608186Z,3.391814,0.308186066256
1053,7327832,2018-04-16 12:31:45,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,7.41990319495,0.0274831456239,2018-04-16T12:31:42.118181Z,2.881819,-0.781818764025
1054,1482270,2018-04-14 05:36:08,chl,C1,AC06,,acc,-27.357117,-70.354689,380.0,5.07885493625,0.00992475469372,2018-04-14T05:36:03.904842Z,4.095158,-0.455157511134
1055,9295855,2018-04-10 10:19:56,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,7.59270512768,0.0510504192036,2018-04-10T10:19:54.575480Z,1.42452,-0.744519828486
1056,5840651,2018-04-05 11:12:25,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.02716505047,6.90092640753,2018-04-05T11:12:23.083831Z,1.916169,0.123831056256
1057,1726390,2018-03-21 09:56:39,chl,C1,VA01,,acc,-33.0229,-71.6374,37.0,19.9036815338,0.109747784455,2018-03-21T09:56:36.141583Z,2.858417,-1.57841839799
1058,7158350,2018-03-19 12:51:49,chl,C1,MT03,,acc,-33.4936,-70.5102,1087.0,14.4590004984,7.48919397458e-06,2018-03-19T12:49:04.091922Z,164.908078,0.351921534379
1059,7158350,2018-03-19 12:51:49,chl,C1,MT05,,acc,-33.3919,-70.7381,765.0,9.75602796929,0.130344142235,2018-03-19T12:51:45.525445Z,3.474555,-0.014554805563
1060,7158350,2018-03-19 12:51:49,chl,C1,MT14,,acc,-33.39573,-70.536232,855.5,12.2975985533,0.01291613443,2018-03-19T12:51:45.133582Z,3.866418,1.34045233068
1061,9971154,2018-03-10 16:02:16,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.67560971494,0.553131590283,2018-03-10T16:02:15.541684Z,0.458316,-0.248315504782
1062,4613332,2018-03-10 07:13:44,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,11.2108769997,0.000748269752727,2018-03-10T07:13:43.470000Z,0.53,0.0
1063,9570666,2018-03-10 05:00:55,chl,C1,AC06,,acc,-27.357117,-70.354689,380.0,4.40689733753,0.00571023083959,2018-03-10T05:00:52.649540Z,2.35046,0.019539716767
1064,7323714,2018-03-07 22:33:35,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,8.91226818246,0.0150232174879,2018-03-07T22:33:32.620520Z,2.37948,-0.939480450544
1065,2540668,2018-03-04 16:17:04,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,3.18111301825,0.15396173564,2018-03-04T16:17:01.050738Z,2.949262,0.0207380876479
1066,4178938,2018-02-20 10:51:23,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.47803594116,0.374723162497,2018-02-20T10:51:21.339047Z,1.660953,-0.190952996528
1067,9754688,2018-02-12 22:04:54,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,6.20389625708,0.0190490318467,2018-02-12T22:04:48.353007Z,5.646993,-0.366992903446
1068,3239051,2018-01-24 07:46:29,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.03857681647,0.438688614847,2018-01-24T07:46:27.285043Z,1.714957,-0.114954839917
1069,3385699,2018-01-21 09:52:22,chl,GE,LVC,20,acc,-22.6127,-68.9111,2960.0,17.5070318015,0.00228029327801,2018-01-21T09:52:19.984914Z,2.015086,0.0265209273939
1070,5533098,2018-01-21 01:07:05,chl,C1,AP01,,acc,-18.3708,-70.3419,31.0,12.2606532425,1.34087156493,2018-01-21T01:07:03.055670Z,1.94433,-0.97433041085
1071,8837912,2018-01-20 11:31:52,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,5.16101721424,0.057637323401,2018-01-20T11:31:49.545300Z,2.4547,0.145298975749
1072,4661169,2017-12-30 08:21:18,chl,C1,AP01,,acc,-18.3708,-70.3419,31.0,11.4062756088,0.200863921112,2017-12-30T08:21:15.577138Z,2.422862,-1.33286226602
1073,6810108,2017-12-23 04:08:01,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,6.35792970488,0.0846353811879,2017-12-23T04:07:58.646048Z,2.353952,-0.173951700757
1074,1656226,2019-12-09 03:37:11,ita,IV,CRMI,,acc,43.7955972222,10.9795055556,490.0,19.6846734153,0.0106765777843,2019-12-09T03:37:08.860526Z,2.139474,-3.01947414315
1075,1656226,2019-12-09 03:37:11,ita,IV,FIR,,acc,43.774366,11.255134,40.0,11.6209024962,0.0350039852377,2019-12-09T03:37:10.868500Z,0.1315,-1.38659963564
1076,5017448,2019-11-07 23:19:58,ita,IV,POFI,,acc,41.71743,13.71202,878.0,9.63536910176,0.0107881960472,2019-11-07T23:19:57.993758Z,0.006242,-0.376442479472
1077,5017448,2019-11-07 23:19:58,ita,IV,VVLD,,acc,41.86965,13.62324,1051.0,17.9924919943,0.0627991211982,2019-11-07T23:19:56.423780Z,1.57622,-0.261319988481
1078,1302854,2019-09-01 00:02:50,ita,IV,GUMA,,acc,43.0627,13.3352,574.0,16.6567821186,0.0117224628924,2019-09-01T00:02:49.761571Z,0.238429,-0.49342875161
1079,8539138,2019-06-23 20:43:53,ita,IV,ROM9,,acc,41.82842,12.51553,110.0,15.9628213052,0.0098838435321,2019-06-23T20:43:52.699031Z,0.300969,-1.92606888409
1080,9330140,2019-05-26 23:32:07,ita,MN,CEL,,acc,38.2603,15.8939,702.0,19.0701299715,0.00862375352857,2019-05-26T23:32:06.957081Z,0.042919,-2.38130880425
